1532	et ce por quoi ele fu ensi apelee devisera bien li contes ça avant	Et pour quoy elle fu|ansi appellec uous deuisera bien le comte cy apres	1257|1258
1533	Quant il fu amont el tertre	Quant il fu amont ou tertre	1259
1534	si esgarde devant lui	si regarde deuant luy	1260
1535|1536	mais il ne voit nul de cels|que il queroit	et il ne uoit nul de ceulx quil queroit	1261
1537	kar il s’estoient ja ferus en la forest	car ilz sestoient ia feruz en la foueest	1262
1538|1539	Et totes voies sieut il les esclos des chevals|tant que il vient a l’entree de la forest;	a touteuoyes suyt il les escloz Des cheuaux tant quil uient a lentree	1263
1540	et lors encontre une damoisele tote chenue	Et lors encontra une dame toute chenue	1264
1541	qui chevalchoit molt cointement	qui cheuauchoit moult cointement	1265
1542|1543	et estoit tote deslie|ses treces par ses espaules comme pucele	et estoit toute desliee les treces sur les espaules comme pucelle	1266
1544|1545	et avoit en son chief l|chapel de roses	et auoit en son chef ung chapel de soucique	1267
1546|1547	kar c’estoit entor la Saint Johan|Il le salue	car cestoit entour la saint iehan Il la salue	1268
1548	et ele li dist	et elle luy dist	1269
1549	que bone aventure li doinst Diex		
1550	Damoisele		
1551	fet il		
1552|1553	me savriés vos a dire|quel part uns chevaliers o unes armes vermeilles s’en vet	que bonne auanture luy doint dieu damoisele fait il me scauriez uous a dire quelle part sen ua ung cheualier a unes armes uermeilles Certes fait elle ie le uous enseigneroye bien	1270
1554	— En non Diex		
1555	fet ele		
1556	je le vos enseigneroie bien		
1557	se je voloie	si ie uouloye	1271
1558|1559	— Dites le moi|fet il	Dictez le moy fait il par conuent	1272
1560	par covent		
1561	que je soie vostre chevaliers el premier lieu ou vos me requerrois	que ie soye uostre cheualier ou premier lieu|que uous me requerrez	1273|1274
1562|1563	— Se vos me creantés|fet ele	Se uous me creancez fait elle	1275
1564|1565	que vos me sievrois de|quel hore	que uous me suyurez a quelque heure	1276
1566	que vos en semoigne	que ie uous semondray	1277
1567	je le vos enseignerai	ie le uous enseigneray	1278
1568	Et cil li creante	Et il luy creance	1279
1569	dont il se repenti	dont il se repenty	1280
1570|1571	puis molt durement tel hore fu|Or alés	puis moult fort	1281
1572|1573	fet ele|tot cest chemin	Se allez fait elle tout ce chenin	1282
1574|1575	si li mostre I|sentier estroit	si luy monstre ung sentier moult estroit	1283
1576	qui aloit al travers de la forest	qui aloit a trauers de la fourest	1284
1577|1578	Si ne tornés|fet ele	et luy dist quil ne tourne ca ne la	1285
1579|1580	de nule part|et quant vos avrois alé entor demie lieue	Et quent uous serez fait elle alle entour demye lieue	1286
1581|1582	si verrois delés I|vivier trois paveillons tendus	si uerrez de la ung mont quatre paueillons tenduz	1287
1583	La dedens troverois le chevalier	La dedans trouuerez le cheualier	1288
1584	que vos querés	que uous querez	1289
1585	que l’en apele Arramant le Gros;	que len appelle arramant le grec	1290
1586|1587	si le conoistrois a ces enseignes qu’il a en mi le front II|plaies	si le cognoistrez a ces enseignes quil a deux playes enmy le front	1291
1588	Or vos en poés aler	Se uous en pouez aller	1292
1589	mais que vos m’aiés dit vostre nom	mais que uous mayez dit uostre nom	1293
1590	Et il se nome molt a envis	Et il se nomme a moult grant peine	1294
1591|1592	et totes voies li dist qu’il a non Lancelot del Lac|Alez a Dieu	Et toutesuoyes luy dit il quil a nom lancelot du lac	1295
1593|1594	fet ele|Atant s’en part	Et il sem part a tant	1296
1595	et s’en vet tot le chemin qu’ele li avoit enseigné	et sen uait tout le chemin quelle luy auoit enseigne	1297
1596|1597	si grant aleure com il plus puet del cheval traire|tant que il atainst les chevaliers	si grant aleure tant quil ataint les cheualiers qu il suyuoit	1298
1598	que il sievoit		
1599	Et cil lor i escrie	Et il leur escrie	1299
1600	si haut	si hault	1300
1601	que bien porent oîr	que bien le peurent ouyr	1301
1602|1603	et maintenant li vient acorant li uns d’eus|l’escu al col	Et adonc luy uient courant lun deulx lescu au coul la lance ou poing	1302
1604	le lance el poing		
1605	et fu armés de totes armes	et fu arme de toutes armes	1303
1606	Et Lancelos le fiert	Et lancelot le fiert	1304
1607	si que	si que	1305
1608	pour le hauberc ne remaint qu’il ne li met par mi le cors le fer del glaive	pour le haubert ne demeure quil ne luy mecte le fer du glayue parmy le corps	1306
1609	si l’empaint bien com cil	Il lempanit bien comme cil	1307
1610|1611	qui assés ot|et cuer	qui auoit assez cuer	1308
1612	et force:	et force	1309
1613	si le porte del cheval a terre	si le porte du cheual a terre	1310
1614	et retrait son glaive a lui;	et retraict son glaiue a luy	1311
1615|1616	si voit I|autre venir tot appareillié de joster	Si uoit ueniir ung autre tout appareille de iouster	1312
1617|1618	et il nel refuse pas|ains li torne le chief del cheval	et il ne li refuse pas ains luy tourne le chief du cheual	1313
1619	et cil	et cil	1314
1620	qui vint acorant li done tel cop en l’escu	qui uient courant luy donne tel cop sur lescu	1315
1621	que tote sa lance vole en pieces	que toute sa lance uole en pieces	1316
1622	Et Lancelos	Et lancelot	1317
1623|1624	qui un poi porta sa lance bas|l'ataint par desus l’arcon de la sele	qui ung pou porta sa lance bas lactant par dessus larcon de la sele	1318
1625	si le fiert	si le fiert	1319
1626	si que les mailes del hauberc ne pueent soffrir le grant cop	si que les mailles du haubert ne peuent souffrir le grant coup	1320
1627	que li glaives ne li voist par mi le cors	Et le glayue luy ua parmy oultre le corps	1321
1628	si que li fers pert d’autre part;	si que le fer pert de lautre part	1322
1629	si l’empainst	et il lempaint	1323
1630	si durement qu’il le porte a terre	si fort quil porte a terre luy	1324
1631|1632	et lui|et le cheval	et le cheual ensemble	1325
1633	Et lors dient cil	Et lors dient ceulx	1326
1634	qui devant s’en aloient	qui deuant sen aloient	1327
1635|1636	que molt joste bien li chevaliers|quant	que moult iouste bien le cheualier	1328
1637|1638	Il|de lor meillors compaignons a ensi abatus	qui a ainsi abatu deux de leurs compaignons	1329
1639	Et Lancelos laisse corre a els tos	Et lancelot laisse courre es autres	1330
1640	qui encore estoient nuef;	qui estoient encor neuf	1331
1641	si ot l’espee traite	si eut lespee traicte par ce	1332
1642	por ce que ses glaives estoit brisiés al chevalier qu’il ot derrainement abatu ;	que son glayue estoit brise au cheualier quil auoit dernierement abatu	1333
1643	si lor detrenche lor escus	si leur detranche les escuz	1334
1644	et lor depiece lor hialmes	et leur depiece leurs heaumes	1335
1645	et lor ront les haubers sor les bras	et leur derompt les haubers sur les braz	1336
1646	et sor les espaules;	et sur les espaules	1337
1647	si fet tant par sa proesce	Si fait tant par sa prouesce	1338
1648	que tuit cil	que tous ceulx	1339
1649	qui le voient s’en merveillent	qui le uoyent sen merueillent	1340
1650	Et la ou il voit le chevalier as armes vermeilles	et la ou il uoit li cheualier es armes uermeilles	1341
1651|1652	si nel mesconoist pas|ains li adresce par mi els tos	si ne le mescognoist pas ains luy adrece parmy eulx tous	1342
1653	et li done	et luy donne	1343
1654|1655	si grant cop par mi le hialme|que cil est	si grant coup par le heaume quil est	1344
1656|1657	si estordis qu’il ne se puet es arçons tenir|ains vole a terre	si estourdy quil ne puet tenir es arcons ains uolt a terre	1345
1658	Et Lancelos li va par desus le cors a cheval	Et lancelot luy uait par dessus le corps tout a cheual	1346
1659	tant que cil pert la vertu	tant quil par sa uertu	1347
1660	et la force tote	et son alanie	1348
1661	Et lors sont li autre molt esmaié	Et lors sont tous les autres moult esmayez	1349
1662	kar bien cuident	car bien cuident	1350
1663|1664	que cil soit mors|qui lor sires estoit;	que leur sire soit mort	1351
1665	si se metent en paine del vengier	si se mectent en peine de le uanger	1352
1666	et corent sus a Lancelot tuit ensamble	et courent sus a lancelot	1353
1667	Mais il nel truevent pas	mais ilz ne le treuuent pas	1354
1668	si esbahi qu’il ne soit tos pres de soi deffendre;	si esbahy quil ne soit tout pest de soy desfandre	1355
1669	si lor abandone son escu	si leur habandonne son escu	1356
1670	et tient l’espee	et tient lespee	1357
1671	dont il lor done grans cops par la ou il les ataint	dont il leur donne grans coups par la ou il les actaint	1358
1672	ne onques por pooir qu’il aient ne li porent tolir terre	ne oncques|pour pouoir quilz ayent ne luy peurent tollir place	1359|1360
1673|1674	ains se met par mi els maintes fois|quel gré qu’il en aient	ains sen uait manitefoiz parmy eulx quelque gre quilz en ayent	1361
1675	Et de tant li avient il bien qu’il n’aconsieut chevalier a droit cop qu’il ne face s’espee sentir en char nue ou il nel port del cheval a terre:	Et de tant luy aduient il bien quil naconsuyt cheualier adroit cop a|qui il ne face sentir sespee en la char nue ou quil ne le porte du cheual a terre	1362|1363
1676	si lor esrache les escus des cols	si leur arrache les escuz des couls	1364
1677	et les hialmes des testes	et les heaumes des testes	1365
1678	et lor decoupe poins	et leͬ decoupe poins	1366
1679	et bras a	et braz	1367
1680	et se hurte en els de cors	Et se hurte a eulx de corps	1368
1681	et de cheval ;	et de membres|et du pis du cheual	1369|1370
1682	si en a V	si en a u	1371
1683	si atornés qu’il gisent a terre	si atournez quilz gisent a terre	1372
1684	si conreé qu’il n’ont pooir de relever	si conreez quilz nont pouoir de soy releuer	1373
1685	Quant li autre voient ce	Et quant les autres uoyent ce	1374
1686	si lor est avis que	si leur est aduis	1375
1687|1688	s’il i demorent plus|il n’em pueent eschaper sans morir	que silz y demouroient plus quilz nen pourroient eschaper sans mourir	1376
1689	et por ce s’enfuient al plus tost qu’il pueent vers la forest ou il la voient plus espesse	Et par ce senfuyent ilz au plus test quilz peuent uers la fourest la ou ilz la uoyent la plus espesse	1377
1690|1691	Et Lancelos ne les sieut mie granment|ains retorne al chevalier qu’il ot abatu	Et lancelot ne les suyt pas granment ains retourne au cheualier aux armes uermeilles quil auoit abatu	1378
1692	celui as armes vermeilles		
1693|1694	kar il voldra savoir|qui il est	car il ueult scauoir quil est	1379
1695	Et quant il i est venus	Et quant il est uenu	1380
1696|1697	si trueve l’escuier|que il queroit	si treuue lescuier quil queroit	1381
1698	que on avoit mis sor I		
1699|1700	roncin|les mains liies triés le dos	que len auoit mis sur ung roucin les mains liees derriere le dos	1382
1701	et vient a lui	et il uient a luy	1383
1702	si le deslie	si le deslie	1384
1703	Et quant il se sent delivrés	Et quant il se sent deliure	1385
1704	si li chiet as piés	si luy cheit es piez	1386
1705|1706	et le mercie de Dieu ;|et Lancelos descent	et le mercie Lancelot descent	1387
1707	si li baille son cheval a garder	et luy baille son cheual a garder	1388
1708	puis vet al chevalier	puis uait au cheualier	1389
1709	qui ja s’estoit relevés en son seant	qui ia sestoit releue en son seant	1390
1710	si estordis qu’il ne veoit gote	si estourdy qu il ne ueoit goute	1391
1711	Et Lancelos li esrache le hialme de la teste	Et lancelot luy errache le heaume de la teste	1392
1712|1713	si felenessement|que cil flatist à terre des paumes	si felonnessement quil flatist a terre dis paumes	1393
1714	et de tot le viaire;	et de tout son uiaire	1394
1715	si saine del nes	si seigne du front	1395
1716	et del front trop durement	et du nes trop fort	1396
1717	Et Lancelos dist qu’il l’ocirra	Et lancelot dit qu il loccira sil ne se tient	1397
1718	s’i ne se tient por outré;	pour oultre	1398
1719	et cil est	et il est	1399
1720	si esmaiés a qu’il ne li puet respondre	si esuanouy qu il ne luy puet respondre|si ne dist mot	1400|1401
1721	ains gist pasmés adens	ains gist tout pasme adens	1402
1722	Et Lancelos le redrece	Et lancelot|si le redrece	1403|1404
1723	si le trueve	et le treuue	1405
1724|1725	si ensanglenté qu’il cuide bien|que il soit mors	si ensanglante quil cuide bien quil soit mort	1406
1726	et lors se repent de ce	Et lors|si repent de ce	1407|1408
1727	que tant li avoit fet mal;	que tant luy en a fait	1409
1728|1729	si s’asiet les lui por veoir|que il fera	si sassiet pres de luy po᷑ ueoir quil fera	1410
1730	Et ja se relevoient troi de cels	et ia se releuoient troys de ceulx	1411
1731	qui a terre avoient geu	qui auoient geu a terre	1412
1732	et Lancelos lor laisse core	Et lancelot leur laisse courre	1413
1733|1734	et dit|que mort sont	et dit quil se rendent ou il les occira	1414
