0	avoir trové. » 	Sire fait elle enuellopee |quil ne la pouoit cengnoistre pour pour ce	0|1
1192|1193	tant que il atainst les chevaliers |que il sievoit. 	tant quil attaint le cheualiee 	960
1194	Et cil lor i escrie si haut 	si luy escrie si hault 	961
1195	que bien porent oîr, 	que bien le peult ouir 	962
1196|1197	et maintenant li vient acorant li uns d’eus, l’escu al col, le lance el poing, |et fu armés de totes armes. 	maintenant luy uient a lencontre lun de lautre lescu au col la lance au poing armes de toutes pieces/ 	963
1198|1199	Et Lancelos le fiert |si que pour le hauberc ne remaint 	et lancelot le fiert si durement 	964
1200|1201	qu’il ne li met par mi le cors le fer del glaive |si l’empaint bien com cil 	quil luy met le fer du glaiue parmy le coprs 	965
1202|1203	qui assés ot et cuer et force: |si le porte del cheval a terre et retrait son glaive a lui; 	si le porte a terre/	966
1204	si voit I. autre venir tot appareillié de joster 	et uoit ung aultre uenir tout prest de iouster 	967
1205	et il nel refuse pas, 	et il ne le reffuse pas/ 	968
1206	ains li torne le chief del cheval, 		
1207	et cil 	et celuy 	969
1208	qui vint acorant li done tel cop en l’escu 	qui uient accourant luy donne tel coup sur son escu 	970
1209	que tote sa lance vole en pieces. 	que sa lance uolle en pieces. 	971
1210	Et Lancelos, 		
1211	qui un poi porta sa lance bas. l'ataint par desus l’arcon de la sele,	et lancelot porte la sienne ung pou plus bas |si la actaint 	972|973
1212	si le fiert 	et le fiert si durement 	974
1213	si que les mailes del hauberc ne pueent soffrir le grant cop 	que les mailles du haubers ne peurent le coup souffrir	975
1214|1215	que li glaives ne li voist par mi le cors |si que li fers pert d’autre part; 	que le glaiue ne lui uoit parmi le corps 	976
1216|1217	si l’empainst si durement|qu’il le porte a terre et lui et le cheval. 	si quil porte luy et le cheual a terre. 	977
1218	Et lors dient cil 	Et lors dient ceulx 	978
1219	qui devant s’en aloient 	qui deuant sen alloient 	979
1220	que molt joste bien li chevaliers, 	que monlt iouste bien le cheualier. 	980
1221|1222	quant. Il. de lor meillors compaignons a ensi abatus. |Et Lancelos laisse corre a els tos 	Quant lancelot eust rompu sa lance il mest la maina lespee 	981
1223	qui encore estoient nuef; 		
1224|1225	si ot l’espee traite, |por ce que ses glaives estoit brisiés al chevalier 	et lesse courre uers les aultres 	982
1226	qu’il ot derrainement abatu ; 	qui estoient uingt. 	983
1227	si lor detrenche lor escus 	si leur despiece escus 	984
1228|1229	et lor depiece lor hialmes |et lor ront les haubers sor les bras et sor les espaules; 	et detrenche leurs heaulmes/	985
1230	si fet tant par sa proesce 	et fist tant par sa proesse 	986
1231	que tuit cil qui le voient s’en merveillent. 	que tous ceulx qni le uoient en sont esmerueillies. 	987
1232	Et la ou il voit le chevalier as armes vermeilles, 	Et la ou il uoit le cheualier aux armes uermeilles 	988
1233|1234	si nel mesconoist pas, |ains li adresce par mi els tos	si luy adreche son cheual parmy tous eulx/ 	989
1235	et li done si grant cop par mi le hialme 	et luy donne tel coup sus le heaulme 	990
1236|1237	que cil est si estordis |qu’il ne se puet es arçons tenir, 	quil ne se peult tenir aux archons/ mes uolle a terre 	991
1238|1239	ains vole a terre. |Et Lancelos li va par desus le cors a cheval	et lancelot luy ua denner si grant coup sus le col 	992
1240	tant que cil pert la vertu et la force tote. 	tant quil pert sa forche et sa uertu/ 	993
1241	Et lors sont li autre molt esmaié, 	Lors sont les aultres bien esmayes 	994
1242	kar bien cuident 	car il cuident 	995
1243|1244	que cil soit mors |qui lor sires estoit; 	que leur maistre soit mort. 	996
1245	si se metent en paine del vengier	Si se mettent en paine de le uenger 	997
1246	et corent sus a Lancelot tuit ensamble. 	et courent sus a lancelot/ 	998
1247	Mais il nel truevent pas si esbahi 	mes ilz ne le treuuent pas esbahy 	999
1248|1249	qu’il ne soit tos pres de soi deffendre; |si lor abandone son escu 	mes est prest de se deffendre 	1000
1250	et tient l’espee 		
1251|1252	dont il lor done grans cops par la |ou il les ataint, 	si leur habandonne son escu/ 	1001
1253|1254	ne onques por pooir |qu’il aient ne li porent tolir terre, 	et il ne a censuict cheualier a coup 	1002
1255	ains se met par mi els maintes fois, quel gré 		
1256	qu’il en aient. 		
1257	Et de tant li avient il bien 		
1258|1259	qu’il n’aconsieut chevalier a droit cop |qu’il ne face s’espee sentir en char nue 	quil ne luy face lespee sentir iusques en la char 	1003
1260	ou il nel port del cheval a terre: 	ou quil ne le porte du cheual a terre. 	1004
1261|1262	si lor esrache les escus des cols et les hialmes des testes et lor decoupe poins et bras a |et se hurte en els de cors et de cheval »; 	Et les a si bien attournes 	1005
1263|1264	si en a V. si atornés |qu’il gisent a terre si conreé 	quil en y a cinq gisans sur terre tellement 	1006
1265	qu’il n’ont pooir de relever. 	quilz ne se peuent releuer. 	1007
1266|1267	Quant li autre voient ce, |si lor est avis 	Et quant les aultres uoient	1008
1268|1269	que, s’il i demorent plus, il n’em pueent eschaper sans morir |et por ce s’enfuient al plus tost 	que leurs compaignons sont ainsy traicties ilz sen fuyent au plus tost	1009
1270	qu’il pueent vers la forest 	quil peuent uers la forest la 	1010
1271	ou il la voient plus espesse. 	ou il la uirent plus espesse/	1011
1272	Et Lancelos ne les sieut mie granment, 	et lancelot ne les poursuyuist pas 	1012
1273	ains retorne al chevalier	ains retourne au cheualier 	1013
1274	qu’il ot abatu, celui as armes vermeilles, 	qui portoit les armes uermeilles/ 	1014
1275	kar il voldra savoir qui il est. 	car il ueult scauoir |qui il est/ 	1015|1016
1276|1277	Et quant il i est venus, |si trueve l’escuier 	et quant il est uenu il treuue lescuyer 	1017
1278|1279	que il queroit, |que on avoit mis sor I. roncin, les mains liies triés le dos, 	quil queroit monte sus ung rouchin les mains liees derriere le dos. 	1018
1280	et vient a lui, 	sy uint a lui 	1019
1281	si le deslie. 	et le deslie/ 	1020
1282	Et quant il se sent delivrés, 	et quant il est deliure 	1021
1283|1284	si li chiet as piés |et le mercie de Dieu ; 	si le mercie menlt et lance. descent a terre 	1022
1285|1286	et Lancelos descent, |si li baille son cheval a garder. 	et luy baille son cheual a garder/ 	1023
1287	puis vet al chevalier 	puys sen ua au cheualier 	1024
1288	qui ja s’estoit relevés en son seant, si estordis 	qui ia estoit redrechie en son seant/ |si estourdy	1025|1026
1289	qu’il ne veoit gote. 	quil ne uoit goutte. 	1027
1290	Et Lancelos li esrache le hialme de la teste si felenessement 	et lancelot luy arrache le heaulme de la teste si fellennessement 	1028
1291	que cil flatist à terre des paumes et de tot le viaire; 	que celui flatist a terre des pausmes et des genoulx 	1029
1292|1293	si saine del nes et del front trop durement. |Et Lancelos dist 	et lui dit 	1030
1294	qu’il l’ocirra, 	quil le occira 	1031
1295	s’i ne se tient por outré; 	sil ne se rent 	1032
1296	et cil est si esmaiés a 	Et celui est si esuanouy 	1033
1297|1298	qu’il ne li puet respondre, |ains gist pasmés adens 	qu il ne lui peut respondre mot ains gist tout pasme Lancelot le redrece 	1034
1299	Et Lancelos le redrece, 		
1300	si le trueve si ensanglenté 	si le treuue si senglant 	1035
1301	qu’il cuide bien 	que bien cuide 	1036
1302	que il soit mors, 	quil soit mort. 	1037
1303	et lors se repent de ce 	Lors se repent de ce 	1038
1304	que tant li avoit fet mal; 	que il lui a tant meffait. 	1039
1305	si s’asiet les lui por veoir 	Si se rassiet emprez lui |pour ueoir 	1040|1041
1306	que il fera. 	quil fera. 	1042
1307	Et ja se relevoient troi de cels 	et ia se releuoient trois de ceulx 	1043
1308	qui a terre avoient geu, 	qui estoient a terre	1044
1309	et Lancelos lor laisse core	et lors leur court sus lanceloi 	1045
1310	et dit 	et leur dit 	1046
1311	que mort sont	que mors sont se ilz ne se rendent |Et ceulx 	1047|1048
		qui ont grant paour 	1049
		quil ne les occie lui rendrient leurs espees en disant 	1050
		quilz sont prestz de faire sa uoulente.	1051
