0	avoir trové. » 	Sire fait elle enuellopee |quil ne la pouoit cengnoistre pour pour ce 	0|1
1189|1190	Atant s’en part |et s’en vet tot le chemin 	A tant sen ua lancelot tout le chemyn 	972
1191	qu’ele li avoit enseigné, 	quelle luy a enseigne/ 	973
1192	si grant aleure com il plus puet del cheval traire, 		
1193|1194	tant que il atainst les chevaliers |que il sievoit. 	tant quil attaint le cheualiee 	974
1195	Et cil lor i escrie si haut 	si luy escrie si hault 	975
1196	que bien porent oîr, 	que bien le peult ouir 	976
1197|1198	et maintenant li vient acorant li uns d’eus, l’escu al col, le lance el poing, |et fu armés de totes armes. 	maintenant luy uient a lencontre lun de lautre lescu au col la lance au poing armes de toutes pieces/ 	977
1199|1200	Et Lancelos le fiert |si que pour le hauberc ne remaint 	et lancelot le fiert si durement 	978
1201|1202	qu’il ne li met par mi le cors le fer del glaive |si l’empaint bien com cil 	quil luy met le fer du glaiue parmy le coprs 	979
1203	qui assés ot et cuer et force: 		
1204	si le porte del cheval a terre 	si le porte a terre/ 	980
1205	et retrait son glaive a lui; 		
1206	si voit I. autre venir tot appareillié de joster 	et uoit ung aultre uenir tout prest de iouster 	981
1207	et il nel refuse pas, 	et il ne le reffuse pas/ 	982
1208	ains li torne le chief del cheval, 	et celuy 	983
1209	et cil qui vint acorant li done tel cop en l’escu 	qui uient accourant luy donne tel coup sur son escu 	984
1210	que tote sa lance vole en pieces. 	que sa lance uolle en pieces. 	985
1211|1212	Et Lancelos, |qui un poi porta sa lance bas. l'ataint par desus l’arcon de la sele, 	et lancelot porte la sienne ung pou plus bas si la actaint 	986
1213	si le fiert si que les mailes del hauberc ne pueent soffrir le grant cop 	et le fiert si durement |que les mailles du haubers ne peurent le coup souffrir 	987|988
1214|1215	que li glaives ne li voist par mi le cors |si que li fers pert d’autre part; 	que le glaiue ne lui uoit parmi le corps 	989
1216|1217	si l’empainst si durement |qu’il le porte a terre et lui et le cheval. 	si quil porte luy et le cheual a terre. 	990
1218	Et lors dient cil 	Et lors dient ceulx 	991
1219	qui devant s’en aloient que molt joste bien li chevaliers, 	qui deuant sen alloient |que monlt iouste bien le cheualier. 	992|993
1220|1221	quant. Il. de lor meillors compaignons a ensi abatus. |Et Lancelos laisse corre a els tos 	Quant lancelot eust rompu sa lance il mest la maina lespee et lesse courre uers les aultres 	994
1222	qui encore estoient nuef; 	qui estoient uingt. 	995
1223	si ot l’espee traite, 		
1224	por ce que ses glaives estoit brisiés al chevalier 		
1225	qu’il ot derrainement abatu ; 		
1226	si lor detrenche lor escus 	si leur despiece escus 	996
1227|1228	et lor depiece lor hialmes |et lor ront les haubers sor les bras et sor les espaules; 	et detrenche leurs heaulmes/ 	997
1229	si fet tant par sa proesce 		
1230|1231	que tuit cil |qui le voient s’en merveillent. 	et fist tant par sa proesse que tous ceulx qni le uoient en sont esmerueillies. 	998
1232	Et la ou il voit le chevalier as armes vermeilles, 	Et la ou il uoit le cheualier aux armes uermeilles 	999
1233|1234	si nel mesconoist pas, |ains li adresce par mi els tos 	si luy adreche son cheual parmy tous eulx/ 	1000
1235|1236	et li done si grant cop par mi le hialme |que cil est si estordis 	et luy donne tel coup sus le heaulme 	1001
1237	qu’il ne se puet es arçons tenir, 	quil ne se peult tenir aux archons/ 	1002
1238	ains vole a terre. 	mes uolle a terre 	1003
1239	Et Lancelos li va par desus le cors a cheval 	et lancelot luy ua denner si grant coup sus le col 	1004
1240	tant que cil pert la vertu et la force tote. 	tant quil pert sa forche et sa uertu/ 	1005
1241	Et lors sont li autre molt esmaié, 	Lors sont les aultres bien esmayes 	1006
1242	kar bien cuident 	car il cuident 	1007
1243|1244	que cil soit mors |qui lor sires estoit; 	que leur maistre soit mort. 	1008
1245	si se metent en paine del vengier 	Si se mettent en paine de le uenger 	1009
1246	et corent sus a Lancelot tuit ensamble. 	et courent sus a lancelot/ 	1010
1247|1248	Mais il nel truevent pas si esbahi |qu’il ne soit tos pres de soi deffendre; 	mes ilz ne le treuuent pas esbahy mes est prest de se deffendre 	1011
1249	si lor abandone son escu 	si leur habandonne son escu/ 	1012
1250|1251	et tient l’espee |dont il lor done grans cops par la 	et il ne a censuict cheualier a coup 	1013
1252|1253	ou il les ataint, |ne onques por pooir 	quil ne luy face lespee sentir iusques en la char 	1014
1254|1255	qu’il aient ne li porent tolir terre, |ains se met par mi els maintes fois, 	ou quil ne le porte du cheual a terre. 	1015
1256	quel gré qu’il en aient.		
1257	Et de tant li avient il bien 	Et les a si bien attournes 	1016
1258	qu’il n’aconsieut chevalier a droit cop 		
1259|1260	qu’il ne face s’espee sentir en char nue |ou il nel port del cheval a terre: 	quil en y a cinq gisans sur terre 	1017
1261	si lor esrache les escus des cols et les hialmes des testes 		
1262	et lor decoupe poins et bras a 		
1263	et se hurte en els de cors et de cheval »; 		
1264	si en a V. si atornés 		
1265|1266	qu’il gisent a terre si conreé |qu’il n’ont pooir de relever. 	tellement quilz ne se peuent releuer. 	1018
1267|1268	Quant li autre voient ce, |si lor est avis 	Et quant les aultres uoient 	1019
1269|1270	que, s’il i demorent plus, il n’em pueent eschaper sans morir |et por ce s’enfuient al plus tost 	que leurs compaignons sont ainsy traicties ilz sen fuyent au plus tost 	1020
1271	qu’il pueent vers la forest 	quil peuent uers la forest la 	1021
1272	ou il la voient plus espesse. 	ou il la uirent plus espesse/	1022
1273	Et Lancelos ne les sieut mie granment, 	et lancelot ne les poursuyuist pas 	1023
1274	ains retorne al chevalier 	ains retourne au cheualier 	1024
1275	qu’il ot abatu, celui as armes vermeilles, 	qui portoit les armes uermeilles/ 	1025
1276	kar il voldra savoir qui il est. 	car il ueult scauoir |qui il est/ 	1026|1027
1277|1278	Et quant il i est venus, |si trueve l’escuier 	et quant il est uenu il treuue lescuyer	1028
1279|1280	que il queroit, |que on avoit mis sor I. roncin, les mains liies triés le dos, 	quil queroit monte sus ung rouchin les mains liees derriere le dos. 	1029
1281|1282	et vient a lui, |si le deslie. 	sy uint a lui et le deslie/ 	1030
1283	Et quant il se sent delivrés, 	et quant il est deliure 	1031
1284|1285	si li chiet as piés |et le mercie de Dieu ; 	si le mercie menlt et lance. descent a terre 	1032
1286|1287	et Lancelos descent, |si li baille son cheval a garder. 	et luy baille son cheual a garder/ 	1033
1288	puis vet al chevalier 	puys sen ua au cheualier 	1034
1289	qui ja s’estoit relevés en son seant, si estordis 	qui ia estoit redrechie en son seant/ si estourdy 	1035
1290	qu’il ne veoit gote. 	quil ne uoit goutte. 	1036
1291	Et Lancelos li esrache le hialme de la teste si felenessement 	et lancelot luy arrache le heaulme de la teste si fellennessement 	1037
1292	que cil flatist à terre des paumes et de tot le viaire; si saine del nes et del front trop durement. 	que celui flatist a terre des pausmes et des genoulx 	1038
1293	Et Lancelos dist 	et lui dit 	1039
1294	qu’il l’ocirra, 	quil le occira 	1040
1295	s’i ne se tient por outré; 	sil ne se rent 	1041
1296	et cil est si esmaiés a 	Et celui est si esuanouy 	1042
1297	qu’il ne li puet respondre, 	qu il ne lui peut respondre mot 	1043
1298|1299	ains gist pasmés adens |Et Lancelos le redrece, 	ains gist tout pasme Lancelot le redrece 	1044
1300	si le trueve si ensanglenté 	si le treuue si senglant 	1045
1301	qu’il cuide bien 	que bien cuide 	1046
1302	que il soit mors, 	quil soit mort. 	1047
1303	et lors se repent de ce 	Lors se repent de ce 	1048
1304	que tant li avoit fet mal; 	que il lui a tant meffait. 	1049
1305	si s’asiet les lui por veoir 	Si se rassiet emprez lui |pour ueoir 	1050|1051
1306	que il fera. 	quil fera. 	1052
1307	Et ja se relevoient troi de cels 	et ia se releuoient trois de ceulx 	1053
1308	qui a terre avoient geu, 	qui estoient a terre	1054
1309	et Lancelos lor laisse core	et lors leur court sus lanceloi 	1055
1310	et dit 	et leur dit 	1056
1311	que mort sont	que mors sont se ilz ne se rendent |Et ceulx 	1057|1058
		qui ont grant paour 	1059
		quil ne les occie lui rendrient leurs espees en disant 	1060
		quilz sont prestz de faire sa uoulente.	1061
