1164	e Luego vino otro contrael aparejado de Justar	et force|Si le porte a terre	1458|1459
1165	e lançarote no Rehuso ante boluio la Cabeza del cauallo alla	et retrait son glaiue a lui|Si uoit un autre uenir a lui tout aparillie de ioster	1460|1461
1166	do lo vyo venir	et il nel refuse pas	1462
1167	e el cauallero lo firio	ains li torne le chief del cheual|et cil	1463|1464
1168	ansi que su lança le quebro En medio del escudo	qui uint acorant li done tel cop sor lescu|que la lance uole tote en pieces	1465|1466
1169	e lançarote lo hirio	et lancelot|qui tuit sa lance	1467|1468
1170	ansi vn poco baxo	i	1469
1171	asi ençima del arçon dela silla	pou bas le fiert par desus larson de la sele	1470
1172	asi quela loriga no lo pudo defender quela lança no le metiese pormedio del cuerpo	Et le fiert|si que les maillez de haubert ne pue en soufrir le grant cop	1471|1472
1173	asi que la Lança paresçio dela otra parte	et li glaiuez li pert de lautre part|et il len paine	1473|1474
		si durement	1475
1174	e Dio conel	que il porte|et lui	1476|1477
1175	e conel Cauallo envno en tierra Mucho se Marauillaron los otros Caualleros desto	et le cheual ensanble a terre|Et lors dient cil	1478|1479
1176	e dixeron	qui deuant sen alorent	1480
1177	que mucho Justaua bien el Cauallero	que moult ioste bel li cheualier	1481
1178	Que dos delos mejores Conpañeros auia derribado	que deus de nos mallors cheualiers a abatus	1482
1179|1180	e lanzarote se lanço|entonçe entre el	et lancelot lait corre a aus	1483
1181	los que heran veinte	qui encor estoient|ix	1484|1485
1182	e el conla espada enla mano	Si trait lespee	1486
1183	que la lança hera quebrada	que ses glaiues estoit abatus	1487
1184	e començo a derribar escudos	et brisiez au daurien cheualier	1488
1185	e a cortar yelmos	Si lor detranche lor hiaumes	1489
1186	e lorigas ençima de braços	et lor uont Lor haubers sor|Les bras	1490|1491
1187	e de espaldas	et sor les espaulez	1492
1188	asi que tanto hizo Porsu proeza	Si fait tant par sa proesce	1493
1189	que quantos lo vian se marauillauan ende mucho	que tuit cil|qui le uoient sen esmaient	1494|1495
1190	e Quando vido el Cauallero delas armas vermejas ende endereço contrael	et merueillent|Et la ou il uoit le cheualier as armes uermeilles:	1496|1497
		Si ne le mesquenoit pas ains li adresce parmi aus cous	1498
1191	e dixo esperad Cauallero	et li done|si grant cop parmi le hiaume	1499|1500
		que cil est	1501
		si estordiz quil ne se puet es arsos tenir ains uole a terre	1502
		et lancelot li ua par desus le cors A cheual	1503
		si que tout le cors li debrise	1504
1192	e diole vn tal golpe dela espada de toda su fuerça sobre el yelmo	et li faut la uertus|et li forte tote Lors sont tuit li autre esmaiet	1505|1506
		Car bien cuident	1507
1193	que dio conel en tierra estendido	que cil soit mors|qui lor sires estoit	1508|1509
1194	e traxo al cauallo tantas vezes sobre el quelo dexo medio muerto	Si ce mestent en painne de lui uangier|et courent sus lancelot	1510|1511
		tuit	1512
		ensanble	1513
		Mais ne le trueuent pas	1514
1195	e quando los otros caualleros esto uieron fueron muy escaidos	si esbahit :|que il ne soit tous pres de lui desfandre	1515|1516
1196	Ca bien Cuydauan	Si lor abandone son escu|et ci ot lespec	1517|1518
1197	que su señor hera muerto	dont il lor done grans cox|par la ou il les ataint	1519|1520
1198|1199	e metieronse en auentura de muerte lo vengar|e dexaronse yr ael muy determinadamente	et onques por pooir quil aient ne li purent tolir terre ains sen ua parmi aus tous maintes fois	1521
1200	e lançarote	quel gre	1522
1201	que desto no se espanto ni vn poco	que il auient|et detant li auient il bien quil nataint cheualier a droit cop; quil nel face santir en char nue	1523|1524
1202	Ca bien se cuydaua defender baldonaua a todos su escudo	ou il ne le port del cheual a terre|si lor esrache les escuz des cox	1525|1526
1203	e daba tales Golpes consu espada	et les hiaumes des testes	1527
1204	Que aquel	et lor decope	1528
1205	que alcançaua aderecho golpe le fazia sentir la espada enla carne desnuda	et poins	1529
1206	e daua conel del cauallo en tierra	et bras	1530
1207	e les quebranto los yelmos enlas cabeças	et se hurte en aus|de cors	1531|1532
1208	e les cortaba piernas	et de manbres	1533
1209	e braços	Si en a|u	1534|1535
1210	e asi	si accenes quil non pooir de leuer eux|Et quant li autre uoient ce;	1536|1537
		si lor est auis	1538
		que ce il i demeurent plus quil nen pueent eschaper sans mort	1539
		Et por ce sen fuient au plus tost	1540
		que il pueent uers la ou il uoient plus espesce la forest	1541
		et lancelot	1542
		ne les sieut mie grant piece ains sen retorne au cheualier quil ot abatu	1543
1211|1212	que quanto alcançaua todo lisiaba|Que delos golpes dela espada	Celui as armes uermeilles	1544
1213|1214	que delos Pechos del caballo|e asi abia los çinco a tales partido	Car il uodra sauoir	1545
1215|1216	que non podian bollir pie ni mano tales yazian en tierra|e quando los Caualleros vieron las marauillas de armas	qui il est	1546
1217|1218	Que el façia|luego vieron queles conuenia morir	Et quant il i est uenu	1547
1219	si mas ay porfiasen	si trueue lescuier	1548
1220|1221	entonçes començaron todos a fuir contrala floresta ado vian la mayor espesura|Quanto los cauallos los podian llebar Mas lan çarote no los quiso seguir mas antes se fue al cauallero delas armas vermejas	que il	1549
1222	que auia derribado	que il queroit	1550
1223|1224	Por saber quien hera|e quando lançarote ay llego	que len auoit mis seur	1551
1225|1226	luego fallo el escudero|que ante el estaua enla tienda	i	1552
1227|1228	que auia tomado|e estaua envn rroçin las manos atadas atras	roncin: les mains liees derier le dos	1553
1229	e fue	et il uient a lui	1554
1230	luego alo desatar	si les deslie	1555
1231	e el escudero enque se vio libre hecho sele alos pies	et quant ciz ce sent deliures|si li chiet as piez	1556|1557
1232	e agradesçio mucho a dios	et le mercie de dieu	1558
1233|1234	porque asi lo auia librado|e lançarote desçendio del cauallo	et lancelot dessent	1559
1235	e diolo al escudero	si li baille son cheual a garder	1560
1236	e fuese al cauallero	et ua au cheualier	1561
1237|1238	que estaua ya ensu acuerdo|e se Reuoluia porse leuantar enpero estaua aun atordido	qui ia cestoit releues en son ceant	1562
1239	que no via ni aun gota	Si estordis quil ne ueoit goute	1563
1240|1241	e lançarote quitole el yelmo dela cabeça tan rreçio|que dio conel en tierra delas manos	Et lancelot	1564
1242|1243	e delas Rodillas|e al arrancar desollole las narizes	li errache le hiaume de la teste	1565
1244	e la frente	si felenescement :	1566
1245	que la sangre le hizo ende salir muy fieramente	que ciz flatit a terre des paumes:	1567
1246	e dixole	et de tout le uiaire	1568
1247|1248	si te no tienes|por vencido yo te matare	Si sainne dou nes	1569
1249|1250	e el cauallero estaua atal quele no podia rresponder|e asi estaua amortesçido	et dou front trop durement	1570
1251|1252	e lançarote catolo|e fallolo todo sangriento	et lancelot	1571
1253|1254	e bien cuydo|que hera muerto	dit quil locirra cil ne se tient por outres	1572
1255	e mucho se arrepintio	et cil tantost se repasme	1573
1256	porque tan mal lo auia fecho		
1257	e tirose del todo		
1258	por ver	que il ne li pot respondre ne dire mot auis iut toz pasmes endans|et lancelot	1574|1575
		le redresce	1576
		si le trueue	1577
		Si ensanglantez	1578
		que il cuide bien	1579
		que il soit mors	1580
		Et lors se repent de ce	1581
1259	lo que aria	que tat li a fait mal|si saciet deles lui por uoir	1582|1583
1260	e los tres caualleros	que il fera|et ia se releuoient trois de ciax	1584|1585
1261	que ante derribara començaronse a Reboluer	qui a t᷑re auoient ieu|et lancelot	1586|1587
		lor laisse corre	1588
		et dit	1589
		que mors sont cil ne se randent	1590
1262	e lançarote enquelo vido fue alla	et quant cil le uoien uenir|si ont paour quil ne les ocie	1591|1592
1263	e dixoles	Si li rendent les espeez|et dient	1593|1594
		que il sont pres de faire sa uolente	1595
		et il les reort	1596
1264	si vos no tenedes	et dit quil nont|mais garde	1597|1598
		puis que il se tiennent por outre	1599
		mais il couandra	1600
1265	por vençidos yo vos matare	que uos faciez ce|que ie uos comanderai	1601|1602
